timestamp,ax,ay,az
30.33,0.569,0.582,0.371
30.335,0.56,0.526,0.386
30.34,0.627,0.649,0.347
30.345,0.71,0.586,0.438
30.35,0.631,0.52,0.333
30.355,0.744,0.627,0.244
30.36,0.797,0.628,0.373
30.365,0.771,0.575,0.249
30.37,0.771,0.562,0.3
30.375,0.77,0.564,0.303
30.38,0.896,0.57,0.143
30.385,0.831,0.556,0.261
30.39,0.8,0.503,0.256
30.395,0.742,0.498,0.242
30.4,0.806,0.472,0.168
30.405,0.788,0.331,-0.05
30.41,0.78,0.376,0.14
30.415,0.734,0.284,0.118
30.42,0.764,0.307,0.081
30.425,0.668,0.328,0.053
30.43,0.64,0.354,-0.019
30.435,0.585,0.296,-0.005
30.44,0.693,0.233,-0.108
30.445,0.586,0.191,-0.153
30.45,0.474,0.27,-0.135
30.455,0.524,0.03,-0.244
30.46,0.436,0.019,-0.24
30.465,0.37,-0.008,-0.131
30.47,0.381,0.014,-0.197
30.475,0.38,-0.087,-0.262
30.48,0.173,0.021,-0.226
30.485,0.177,-0.09,-0.288
30.49,0.187,-0.293,-0.392
30.495,0.022,-0.179,-0.318
30.5,0.077,-0.279,-0.284
30.505,-0.055,-0.236,-0.356
30.51,-0.018,-0.293,-0.316
30.515,-0.138,-0.356,-0.375
30.52,-0.188,-0.387,-0.399
30.525,-0.307,-0.483,-0.448
30.53,-0.261,-0.49,-0.327
30.535,-0.358,-0.478,-0.325
30.54,-0.422,-0.419,-0.367
30.545,-0.4,-0.539,-0.344
30.55,-0.538,-0.511,-0.344
30.555,-0.522,-0.63,-0.387
30.56,-0.598,-0.593,-0.486
30.565,-0.611,-0.54,-0.358
30.57,-0.685,-0.603,-0.325
30.575,-0.689,-0.599,-0.321
30.58,-0.81,-0.571,-0.301
30.585,-0.747,-0.589,-0.365
30.59,-0.654,-0.656,-0.302
30.595,-0.772,-0.576,-0.291
30.6,-0.693,-0.579,-0.37
30.605,-0.816,-0.576,-0.214
30.61,-0.804,-0.572,-0.177
30.615,-0.752,-0.581,-0.343
30.62,-0.774,-0.52,-0.261
30.625,-0.735,-0.514,-0.145
30.63,-0.755,-0.551,-0.155
30.635,-0.734,-0.476,-0.133
30.64,-0.808,-0.388,-0.114
30.645,-0.755,-0.328,-0.155
30.65,-0.729,-0.332,-0.085
30.655,-0.724,-0.34,0.082
30.66,-0.686,-0.214,0.029
30.665,-0.608,-0.243,0.033
30.67,-0.598,-0.254,0.129
30.675,-0.63,-0.139,0.072
30.68,-0.494,-0.061,0.038
30.685,-0.537,-0.114,0.206
30.69,-0.381,-0.011,0.154
30.695,-0.411,0.109,0.176
30.7,-0.355,0.037,0.194
30.705,-0.346,0.113,0.329
30.71,-0.208,0.144,0.22
30.715,-0.257,0.239,0.258
30.72,-0.136,0.222,0.339
30.725,-0.06,0.172,0.409
30.73,-0.076,0.252,0.328
30.735,0.01,0.3,0.447
30.74,0.042,0.423,0.329
30.745,0.113,0.43,0.289
30.75,0.062,0.368,0.25
30.755,0.24,0.43,0.394
30.76,0.309,0.414,0.431
30.765,0.376,0.405,0.406
30.77,0.372,0.52,0.36
30.775,0.401,0.492,0.453
30.78,0.465,0.57,0.492
30.785,0.488,0.45,0.384
30.79,0.594,0.585,0.29
30.795,0.475,0.585,0.311
30.8,0.669,0.647,0.369
30.805,0.629,0.43,0.408
30.81,0.668,0.586,0.354
30.815,0.723,0.572,0.264
30.82,0.756,0.61,0.261
30.825,0.727,0.59,0.322
30.83,0.776,0.54,0.242
30.835,0.827,0.481,0.309
30.84,0.734,0.552,0.266
30.845,0.762,0.517,0.203
30.85,0.814,0.515,0.229
30.855,0.758,0.494,0.202
30.86,0.676,0.446,0.125
30.865,0.763,0.421,0.057
30.87,0.671,0.431,0.158
30.875,0.79,0.263,0.03
30.88,0.797,0.444,0.062
30.885,0.753,0.305,0.082
30.89,0.628,0.286,0.015
30.895,0.688,0.187,-0.03
30.9,0.622,0.187,-0.161
30.905,0.546,0.152,-0.122
30.91,0.684,0.172,-0.13
30.915,0.49,0.099,-0.077
30.92,0.464,0.006,-0.211
30.925,0.364,0.021,-0.119
30.93,0.289,-0.033,-0.248
30.935,0.298,-0.094,-0.206
30.94,0.31,-0.093,-0.309
30.945,0.247,-0.219,-0.34
30.95,0.146,-0.205,-0.208
30.955,0.088,-0.258,-0.293
30.96,0.043,-0.298,-0.234
30.965,-0.017,-0.381,-0.327
30.97,-0.111,-0.392,-0.302
30.975,-0.212,-0.383,-0.384
30.98,-0.258,-0.327,-0.437
30.985,-0.242,-0.464,-0.425
30.99,-0.339,-0.439,-0.43
30.995,-0.301,-0.482,-0.428
31.0,-0.375,-0.542,-0.459
31.005,-0.416,-0.492,-0.344
31.01,-0.533,-0.494,-0.338
31.015,-0.67,-0.614,-0.388
31.02,-0.47,-0.533,-0.28
31.025,-0.541,-0.568,-0.427
31.03,-0.533,-0.508,-0.379
31.035,-0.627,-0.528,-0.421
31.04,-0.671,-0.562,-0.416
31.045,-0.728,-0.695,-0.251
31.05,-0.777,-0.679,-0.281
31.055,-0.721,-0.505,-0.377
31.06,-0.689,-0.533,-0.177
31.065,-0.813,-0.569,-0.291
31.07,-0.797,-0.645,-0.308
31.075,-0.877,-0.57,-0.203
31.08,-0.737,-0.562,-0.21
31.085,-0.832,-0.556,-0.12
31.09,-0.715,-0.506,-0.137
31.095,-0.818,-0.426,-0.056
31.1,-0.806,-0.49,-0.086
31.105,-0.777,-0.366,-0.132
31.11,-0.738,-0.323,0.006
31.115,-0.703,-0.394,0.009
31.12,-0.707,-0.181,0.003
31.125,-0.725,-0.261,0.093
31.13,-0.624,-0.142,0.083
31.135,-0.584,-0.146,0.147
31.14,-0.53,-0.111,0.132
31.145,-0.438,-0.146,0.147
31.15,-0.43,-0.0,0.197
31.155,-0.357,0.006,0.231
31.16,-0.338,0.076,0.148
31.165,-0.19,0.047,0.214
31.17,-0.204,0.128,0.19
31.175,-0.211,0.183,0.243
31.18,-0.109,0.071,0.342
31.185,-0.091,0.297,0.302
31.19,-0.074,0.375,0.257
31.195,0.054,0.314,0.274
31.2,0.059,0.422,0.348
31.205,0.188,0.304,0.435
31.21,0.238,0.408,0.351
31.215,0.196,0.382,0.425
31.22,0.275,0.533,0.321
31.225,0.337,0.554,0.48
31.23,0.425,0.594,0.364
31.235,0.368,0.428,0.471
31.24,0.486,0.497,0.381
31.245,0.47,0.548,0.451
31.25,0.533,0.599,0.448
31.255,0.561,0.593,0.319
31.26,0.576,0.557,0.326
31.265,0.672,0.619,0.295
31.27,0.79,0.517,0.348
31.275,0.833,0.605,0.363
31.28,0.807,0.591,0.327
31.285,0.691,0.577,0.212
31.29,0.788,0.594,0.147
31.295,0.802,0.592,0.248
31.3,0.718,0.501,0.24
31.305,0.885,0.517,0.178
31.31,0.935,0.554,0.162
31.315,0.785,0.464,0.195
31.32,0.835,0.458,0.113
31.325,0.819,0.415,0.063
31.33,0.716,0.38,0.051
31.335,0.79,0.445,0.005
31.34,0.633,0.329,-0.029
31.345,0.704,0.4,-0.021
31.35,0.726,0.207,-0.014
31.355,0.639,0.21,-0.064
31.36,0.575,0.197,-0.086
31.365,0.539,0.194,-0.171
31.37,0.524,0.163,-0.119
31.375,0.412,0.055,-0.135
31.38,0.406,0.051,-0.145
31.385,0.388,0.023,-0.229
31.39,0.336,-0.183,-0.222
31.395,0.222,-0.236,-0.217
31.4,0.23,-0.145,-0.34
31.405,0.241,-0.229,-0.342
31.41,0.187,-0.2,-0.321
31.415,0.167,-0.252,-0.349
31.42,0.021,-0.351,-0.331
31.425,-0.088,-0.304,-0.38
31.43,-0.124,-0.436,-0.474
31.435,-0.153,-0.381,-0.343
31.44,-0.144,-0.446,-0.348
31.445,-0.251,-0.494,-0.405
31.45,-0.342,-0.502,-0.356
31.455,-0.339,-0.484,-0.483
31.46,-0.451,-0.491,-0.393
31.465,-0.486,-0.551,-0.536
31.47,-0.577,-0.598,-0.356
31.475,-0.547,-0.603,-0.412
31.48,-0.675,-0.608,-0.378
31.485,-0.557,-0.602,-0.454
31.49,-0.567,-0.641,-0.307
31.495,-0.621,-0.571,-0.424
31.5,-0.694,-0.593,-0.312
31.505,-0.814,-0.597,-0.355
31.51,-0.635,-0.6,-0.351
31.515,-0.759,-0.515,-0.314
31.52,-0.788,-0.654,-0.297
31.525,-0.808,-0.513,-0.27
31.53,-0.824,-0.58,-0.245
31.535,-0.832,-0.457,-0.167
31.54,-0.831,-0.53,-0.18
31.545,-0.769,-0.415,-0.086
31.55,-0.798,-0.458,-0.115
31.555,-0.764,-0.38,-0.123
31.56,-0.765,-0.434,-0.039
31.565,-0.782,-0.376,-0.003
31.57,-0.675,-0.25,0.085
31.575,-0.697,-0.263,0.049
31.58,-0.719,-0.174,0.037
31.585,-0.577,-0.313,0.078
31.59,-0.564,-0.258,0.09
31.595,-0.592,-0.15,0.125
31.6,-0.526,-0.054,0.09
31.605,-0.542,-0.071,0.128
31.61,-0.458,0.055,0.189
31.615,-0.492,0.105,0.259
31.62,-0.281,0.111,0.166
31.625,-0.277,0.086,0.281
31.63,-0.212,0.201,0.239
31.635,-0.202,0.149,0.218
31.64,-0.195,0.246,0.286
31.645,-0.07,0.207,0.359
31.65,-0.018,0.283,0.371
31.655,0.076,0.346,0.4
31.66,0.097,0.347,0.384
31.665,0.121,0.426,0.339
31.67,0.194,0.418,0.427
31.675,0.21,0.436,0.407
31.68,0.241,0.431,0.418
31.685,0.329,0.571,0.398
31.69,0.432,0.502,0.417
31.695,0.479,0.506,0.323
31.7,0.481,0.544,0.44
31.705,0.554,0.537,0.358
31.71,0.584,0.637,0.299
31.715,0.673,0.585,0.441
31.72,0.659,0.64,0.411
31.725,0.652,0.672,0.25
31.73,0.69,0.597,0.361
31.735,0.651,0.552,0.299
31.74,0.711,0.671,0.221
31.745,0.724,0.612,0.342
31.75,0.758,0.489,0.204
31.755,0.785,0.574,0.343
31.76,0.89,0.564,0.21
31.765,0.76,0.495,0.273
31.77,0.761,0.55,0.198
31.775,0.851,0.528,0.143
31.78,0.722,0.401,0.143
31.785,0.781,0.523,0.146
31.79,0.818,0.509,0.082
31.795,0.704,0.384,0.036
31.8,0.666,0.284,0.08
31.805,0.595,0.267,0.028
31.81,0.665,0.206,0.076
31.815,0.643,0.198,-0.058
31.82,0.604,0.119,-0.111
31.825,0.523,0.172,-0.073
31.83,0.359,0.06,-0.103
31.835,0.51,0.15,-0.154
31.84,0.392,-0.025,-0.147
31.845,0.38,-0.005,-0.128
31.85,0.247,-0.055,-0.293
31.855,0.334,-0.083,-0.221
31.86,0.261,-0.178,-0.262
31.865,0.137,-0.069,-0.337
31.87,0.134,-0.208,-0.382
31.875,0.042,-0.266,-0.324
31.88,0.001,-0.254,-0.223
31.885,-0.109,-0.391,-0.444
31.89,-0.143,-0.445,-0.387
31.895,-0.148,-0.421,-0.413
31.9,-0.166,-0.391,-0.398
31.905,-0.255,-0.53,-0.417
31.91,-0.327,-0.525,-0.393
31.915,-0.321,-0.434,-0.464
31.92,-0.371,-0.531,-0.436
31.925,-0.567,-0.528,-0.457
31.93,-0.55,-0.61,-0.368
31.935,-0.597,-0.59,-0.392
31.94,-0.568,-0.565,-0.354
31.945,-0.604,-0.61,-0.423
31.95,-0.704,-0.612,-0.436
31.955,-0.589,-0.599,-0.365
31.96,-0.648,-0.531,-0.3
31.965,-0.767,-0.594,-0.414
31.97,-0.815,-0.653,-0.305
31.975,-0.844,-0.575,-0.169
31.98,-0.776,-0.522,-0.241
31.985,-0.793,-0.5,-0.315
31.99,-0.9,-0.581,-0.245
31.995,-0.728,-0.547,-0.273
32.0,-0.775,-0.421,-0.19
32.005,-0.814,-0.531,-0.145
32.01,-0.794,-0.518,-0.153
32.015,-0.813,-0.445,-0.004
32.02,-0.78,-0.381,-0.209
32.025,-0.762,-0.29,-0.091
32.03,-0.784,-0.398,-0.07
32.035,-0.68,-0.254,0.072
32.04,-0.624,-0.245,0.028
32.045,-0.605,-0.201,0.16
32.05,-0.599,-0.23,0.028
32.055,-0.595,-0.246,0.098
32.06,-0.469,-0.077,0.237
32.065,-0.473,-0.077,0.296
32.07,-0.402,-0.014,0.157
32.075,-0.379,0.056,0.231
32.08,-0.307,0.081,0.288
32.085,-0.256,0.024,0.219
32.09,-0.184,0.195,0.314
32.095,-0.151,0.258,0.249
32.1,-0.14,0.25,0.267
32.105,-0.068,0.251,0.417
32.11,0.094,0.278,0.36
32.115,0.041,0.344,0.39
32.12,0.096,0.346,0.353
32.125,0.172,0.383,0.416
32.13,0.241,0.499,0.338
32.135,0.185,0.462,0.41
32.14,0.385,0.518,0.489
32.145,0.336,0.468,0.452
32.15,0.404,0.529,0.39
32.155,0.522,0.594,0.381
32.16,0.486,0.557,0.397
32.165,0.59,0.539,0.31
32.17,0.53,0.505,0.43
32.175,0.627,0.606,0.346
32.18,0.749,0.585,0.347
32.185,0.79,0.583,0.377
32.19,0.752,0.625,0.262
32.195,0.749,0.696,0.298
32.2,0.787,0.547,0.273
32.205,0.77,0.498,0.319
32.21,0.726,0.573,0.144
32.215,0.843,0.583,0.268
32.22,0.747,0.578,0.206
32.225,0.79,0.54,0.15
32.23,0.917,0.539,0.099
32.235,0.667,0.512,0.178
32.24,0.808,0.53,0.162
32.245,0.749,0.516,0.139
32.25,0.787,0.321,-0.018
32.255,0.742,0.408,0.094
32.26,0.623,0.299,0.035
32.265,0.708,0.351,-0.063
32.27,0.625,0.274,-0.039
32.275,0.582,0.145,-0.053
32.28,0.45,0.135,-0.04
32.285,0.535,0.212,-0.07
32.29,0.495,0.065,-0.113
32.295,0.481,0.013,-0.078
32.3,0.419,0.105,-0.248
32.305,0.465,0.09,-0.22
32.31,0.344,-0.086,-0.188
32.315,0.258,-0.182,-0.247
32.32,0.283,-0.218,-0.335
32.325,0.212,-0.195,-0.34
32.33,0.091,-0.262,-0.305
32.335,0.029,-0.349,-0.408
32.34,-0.04,-0.309,-0.373
32.345,0.012,-0.356,-0.337
32.35,-0.127,-0.343,-0.455
32.355,-0.136,-0.364,-0.461
32.36,-0.232,-0.492,-0.402
32.365,-0.324,-0.542,-0.348
32.37,-0.312,-0.456,-0.375
32.375,-0.342,-0.566,-0.385
32.38,-0.426,-0.578,-0.433
32.385,-0.556,-0.599,-0.372
32.39,-0.483,-0.492,-0.386
32.395,-0.536,-0.625,-0.411
32.4,-0.578,-0.558,-0.331
32.405,-0.668,-0.603,-0.304
32.41,-0.65,-0.692,-0.367
32.415,-0.717,-0.596,-0.364
32.42,-0.764,-0.612,-0.277
32.425,-0.778,-0.693,-0.354
32.43,-0.751,-0.464,-0.219
32.435,-0.792,-0.54,-0.227
32.44,-0.728,-0.593,-0.21
32.445,-0.794,-0.576,-0.199
32.45,-0.879,-0.598,-0.207
32.455,-0.801,-0.523,-0.215
32.46,-0.796,-0.496,-0.225
32.465,-0.75,-0.568,-0.044
32.47,-0.785,-0.391,-0.158
32.475,-0.798,-0.409,-0.102
32.48,-0.774,-0.333,-0.072
32.485,-0.702,-0.284,-0.025
32.49,-0.695,-0.309,-0.035
32.495,-0.686,-0.225,0.05
32.5,-0.703,-0.297,0.136
32.505,-0.676,-0.191,0.029
32.51,-0.567,-0.148,0.018
32.515,-0.575,-0.146,0.126
32.52,-0.45,-0.109,0.179
32.525,-0.464,0.027,0.235
32.53,-0.465,0.005,0.19
32.535,-0.294,0.002,0.177
32.54,-0.346,0.106,0.281
32.545,-0.209,0.078,0.181
32.55,-0.277,0.246,0.223
32.555,-0.251,0.209,0.282
32.56,-0.105,0.219,0.339
32.565,-0.052,0.363,0.389
32.57,0.012,0.312,0.364
32.575,0.074,0.357,0.354
32.58,0.202,0.342,0.405
32.585,0.152,0.435,0.323
32.59,0.191,0.477,0.418
32.595,0.272,0.381,0.398
32.6,0.363,0.483,0.396
32.605,0.311,0.513,0.395
32.61,0.466,0.482,0.434
32.615,0.538,0.592,0.394
32.62,0.527,0.551,0.459
32.625,0.514,0.595,0.332
32.63,0.573,0.672,0.37
32.635,0.598,0.592,0.343
32.64,0.632,0.68,0.347
32.645,0.624,0.699,0.299
32.65,0.682,0.581,0.319
32.655,0.768,0.617,0.234
32.66,0.784,0.607,0.209
32.665,0.785,0.689,0.256
32.67,0.78,0.564,0.308
32.675,0.735,0.593,0.158
32.68,0.742,0.461,0.183
32.685,0.918,0.55,0.131
32.69,0.88,0.451,0.193
32.695,0.76,0.463,0.171
32.7,0.835,0.395,0.084
32.705,0.8,0.4,0.124
32.71,0.771,0.381,0.026
32.715,0.72,0.337,0.056
32.72,0.719,0.27,0.003
32.725,0.698,0.404,-0.018
32.73,0.703,0.175,-0.023
32.735,0.566,0.225,-0.026
32.74,0.647,0.064,-0.181
32.745,0.496,0.147,-0.082
32.75,0.524,0.064,-0.225
32.755,0.493,0.045,-0.201
32.76,0.395,-0.149,-0.207
32.765,0.339,0.014,-0.153
32.77,0.272,-0.033,-0.289
32.775,0.315,-0.086,-0.269
32.78,0.223,-0.173,-0.247
32.785,0.166,-0.212,-0.276
32.79,0.164,-0.282,-0.255
32.795,0.022,-0.246,-0.381
32.8,0.007,-0.239,-0.412
32.805,-0.191,-0.345,-0.294
32.81,-0.066,-0.391,-0.346
32.815,-0.213,-0.412,-0.407
32.82,-0.324,-0.402,-0.38
32.825,-0.344,-0.377,-0.327
32.83,-0.33,-0.479,-0.342
32.835,-0.365,-0.452,-0.412
32.84,-0.402,-0.592,-0.413
32.845,-0.523,-0.467,-0.438
32.85,-0.529,-0.704,-0.428
32.855,-0.554,-0.575,-0.372
32.86,-0.61,-0.561,-0.324
32.865,-0.59,-0.583,-0.381
32.87,-0.607,-0.663,-0.411
32.875,-0.623,-0.679,-0.239
32.88,-0.717,-0.639,-0.326
32.885,-0.75,-0.583,-0.316
32.89,-0.781,-0.593,-0.318
32.895,-0.763,-0.586,-0.261
32.9,-0.833,-0.539,-0.213
32.905,-0.799,-0.552,-0.243
32.91,-0.726,-0.473,-0.198
32.915,-0.813,-0.533,-0.165
32.92,-0.79,-0.489,-0.233
32.925,-0.767,-0.434,-0.079
32.93,-0.766,-0.443,-0.094
32.935,-0.786,-0.414,-0.138
32.94,-0.64,-0.267,-0.057
32.945,-0.694,-0.388,-0.002
32.95,-0.778,-0.325,0.014
32.955,-0.681,-0.288,-0.042
32.96,-0.565,-0.191,0.052
32.965,-0.66,-0.19,0.059
32.97,-0.555,-0.141,0.073
32.975,-0.409,-0.124,0.105
32.98,-0.528,-0.1,0.072
32.985,-0.365,0.061,0.151
32.99,-0.491,0.05,0.2
32.995,-0.304,0.013,0.231
33.0,-0.36,0.098,0.254
33.005,-0.241,0.07,0.308
33.01,-0.068,0.164,0.191
33.015,-0.163,0.166,0.355
33.02,-0.125,0.334,0.247
33.025,-0.065,0.225,0.345
33.03,0.012,0.32,0.354
33.035,0.079,0.339,0.399
33.04,0.23,0.424,0.379
33.045,0.227,0.396,0.342
33.05,0.33,0.405,0.35
33.055,0.332,0.471,0.354
33.06,0.387,0.415,0.348
33.065,0.432,0.493,0.445
33.07,0.528,0.583,0.449
33.075,0.593,0.554,0.367
33.08,0.511,0.605,0.368
33.085,0.515,0.566,0.407
33.09,0.634,0.555,0.309
33.095,0.686,0.579,0.35
33.1,0.773,0.561,0.374
33.105,0.698,0.65,0.303
33.11,0.731,0.654,0.379
33.115,0.784,0.539,0.248
33.12,0.7,0.556,0.302
33.125,0.771,0.563,0.28
33.13,0.786,0.629,0.135
33.135,0.849,0.544,0.134
33.14,0.852,0.558,0.238
33.145,0.771,0.499,0.165
33.15,0.75,0.51,0.123
33.155,0.679,0.498,0.151
33.16,0.784,0.393,0.094
33.165,0.79,0.401,0.131
33.17,0.717,0.264,0.094
33.175,0.713,0.332,0.025
33.18,0.655,0.364,0.036
33.185,0.655,0.192,0.015
33.19,0.682,0.256,-0.089
33.195,0.6,0.177,-0.152
33.2,0.556,0.148,-0.08
33.205,0.426,0.117,-0.08
33.21,0.405,-0.003,-0.126
33.215,0.384,0.069,-0.147
33.22,0.388,0.02,-0.186
33.225,0.359,0.007,-0.265
33.23,0.342,-0.097,-0.243
33.235,0.249,-0.142,-0.291
33.24,0.165,-0.219,-0.322
33.245,0.116,-0.208,-0.234
33.25,0.019,-0.287,-0.343
33.255,-0.025,-0.347,-0.401
33.26,0.012,-0.391,-0.362
33.265,-0.053,-0.259,-0.442
33.27,-0.071,-0.331,-0.322
33.275,-0.141,-0.408,-0.452
33.28,-0.257,-0.426,-0.319
33.285,-0.26,-0.497,-0.444
33.29,-0.327,-0.417,-0.433
33.295,-0.336,-0.5,-0.4
33.3,-0.418,-0.53,-0.447
33.305,-0.473,-0.462,-0.358
33.31,-0.541,-0.499,-0.378
33.315,-0.507,-0.446,-0.417
33.32,-0.655,-0.661,-0.339
33.325,-0.591,-0.572,-0.396
33.33,-0.635,-0.584,-0.353
33.335,-0.713,-0.573,-0.426
33.34,-0.659,-0.583,-0.322
33.345,-0.827,-0.56,-0.302
33.35,-0.711,-0.52,-0.218
33.355,-0.796,-0.591,-0.166
33.36,-0.807,-0.568,-0.222
33.365,-0.803,-0.505,-0.224
33.37,-0.79,-0.585,-0.187
33.375,-0.793,-0.458,-0.203
33.38,-0.684,-0.455,-0.101
33.385,-0.842,-0.47,-0.086
33.39,-0.794,-0.42,-0.017
33.395,-0.769,-0.412,-0.19
33.4,-0.724,-0.306,-0.014
33.405,-0.815,-0.415,0.051
33.41,-0.629,-0.286,-0.067
33.415,-0.657,-0.34,-0.021
33.42,-0.659,-0.266,0.154
33.425,-0.562,-0.256,0.094
33.43,-0.608,-0.148,0.066
33.435,-0.558,-0.082,0.209
33.44,-0.417,-0.071,0.116
33.445,-0.43,0.002,0.151
33.45,-0.426,-0.123,0.315
33.455,-0.309,0.029,0.19
33.46,-0.253,0.055,0.262
33.465,-0.253,0.102,0.325
33.47,-0.288,0.142,0.339
33.475,-0.148,0.212,0.4
33.48,-0.111,0.258,0.24
33.485,0.033,0.254,0.428
33.49,0.038,0.283,0.458
33.495,0.063,0.289,0.392
33.5,0.083,0.37,0.384
33.505,0.158,0.404,0.449
33.51,0.243,0.492,0.386
33.515,0.33,0.413,0.44
33.52,0.206,0.419,0.402
33.525,0.439,0.526,0.369
33.53,0.544,0.551,0.424
33.535,0.492,0.587,0.4
33.54,0.506,0.528,0.369
33.545,0.562,0.515,0.411
33.55,0.705,0.485,0.324
33.555,0.65,0.687,0.417
33.56,0.76,0.506,0.321
33.565,0.783,0.562,0.34
33.57,0.785,0.52,0.316
33.575,0.74,0.627,0.361
33.58,0.681,0.554,0.247
33.585,0.766,0.543,0.322
33.59,0.737,0.448,0.196
33.595,0.774,0.6,0.203
33.6,0.678,0.447,0.249
33.605,0.815,0.506,0.203
33.61,0.802,0.576,0.169
33.615,0.805,0.381,0.087
33.62,0.771,0.388,0.053
33.625,0.805,0.411,0.215
33.63,0.71,0.381,0.069
33.635,0.731,0.326,0.057
33.64,0.633,0.206,0.02
33.645,0.601,0.249,-0.016
33.65,0.666,0.23,-0.061
33.655,0.484,0.223,-0.177
33.66,0.637,0.023,-0.171
33.665,0.537,0.078,-0.177
33.67,0.469,-0.009,-0.13
33.675,0.459,0.04,-0.21
33.68,0.446,-0.018,-0.129
33.685,0.269,-0.104,-0.179
33.69,0.286,-0.094,-0.28
33.695,0.191,-0.205,-0.283
33.7,0.201,-0.185,-0.379
33.705,0.114,-0.195,-0.337
33.71,0.007,-0.232,-0.421
33.715,0.019,-0.279,-0.31
33.72,-0.079,-0.348,-0.373
33.725,-0.239,-0.346,-0.307
33.73,-0.153,-0.304,-0.351
33.735,-0.267,-0.411,-0.389
33.74,-0.228,-0.405,-0.416
33.745,-0.304,-0.511,-0.419
33.75,-0.337,-0.594,-0.393
33.755,-0.363,-0.555,-0.296
33.76,-0.453,-0.489,-0.44
33.765,-0.486,-0.601,-0.371
33.77,-0.495,-0.571,-0.412
33.775,-0.522,-0.61,-0.366
33.78,-0.56,-0.543,-0.32
33.785,-0.585,-0.65,-0.267
33.79,-0.691,-0.602,-0.352
33.795,-0.692,-0.565,-0.385
33.8,-0.732,-0.604,-0.265
33.805,-0.746,-0.563,-0.326
33.81,-0.769,-0.599,-0.26
33.815,-0.73,-0.644,-0.264
33.82,-0.679,-0.565,-0.252
33.825,-0.803,-0.522,-0.263
33.83,-0.794,-0.549,-0.182
33.835,-0.852,-0.509,-0.224
33.84,-0.847,-0.465,-0.077
33.845,-0.787,-0.343,-0.08
33.85,-0.821,-0.394,-0.181
33.855,-0.724,-0.307,-0.131
33.86,-0.687,-0.34,-0.045
33.865,-0.788,-0.305,0.035
33.87,-0.753,-0.367,0.015
33.875,-0.695,-0.287,0.023
33.88,-0.63,-0.195,0.049
33.885,-0.53,-0.206,0.041
33.89,-0.571,-0.226,0.093
33.895,-0.589,-0.11,0.201
33.9,-0.435,-0.125,0.13
33.905,-0.36,0.081,0.208
33.91,-0.361,-0.027,0.165
33.915,-0.26,0.046,0.241
33.92,-0.306,0.06,0.244
33.925,-0.191,0.148,0.307
33.93,-0.108,0.109,0.324
33.935,-0.052,0.25,0.248
33.94,-0.042,0.244,0.391
33.945,0.005,0.305,0.299
33.95,0.125,0.342,0.372
33.955,0.115,0.403,0.351
33.96,0.142,0.398,0.368
33.965,0.145,0.429,0.425
33.97,0.237,0.46,0.381
33.975,0.292,0.554,0.415
33.98,0.389,0.478,0.36
33.985,0.385,0.456,0.444
33.99,0.53,0.475,0.318
33.995,0.526,0.5,0.326
34.0,0.554,0.558,0.407
34.005,0.656,0.496,0.367
34.01,0.669,0.554,0.416
34.015,0.684,0.594,0.372
34.02,0.675,0.564,0.299
34.025,0.672,0.658,0.4
34.03,0.787,0.622,0.396
34.035,0.665,0.595,0.328
34.04,0.746,0.576,0.238
34.045,0.824,0.569,0.266
34.05,0.774,0.626,0.313
34.055,0.842,0.514,0.306
34.06,0.852,0.514,0.261
34.065,0.911,0.562,0.136
34.07,0.787,0.397,0.12
34.075,0.743,0.393,0.203
34.08,0.794,0.397,-0.012
34.085,0.737,0.313,0.09
34.09,0.782,0.364,0.002
34.095,0.761,0.42,-0.08
34.1,0.722,0.288,-0.064
34.105,0.62,0.226,-0.112
34.11,0.575,0.213,-0.01
34.115,0.621,0.161,-0.039
34.12,0.532,0.146,-0.15
34.125,0.435,0.107,-0.181
34.13,0.445,0.031,-0.165
34.135,0.353,-0.003,-0.208
34.14,0.433,0.007,-0.256
34.145,0.282,-0.105,-0.239
34.15,0.172,-0.131,-0.233
34.155,0.225,-0.11,-0.193
34.16,0.194,-0.169,-0.246
34.165,0.066,-0.301,-0.179
34.17,0.067,-0.259,-0.33
34.175,0.017,-0.23,-0.331
34.18,-0.036,-0.321,-0.323
34.185,-0.121,-0.33,-0.496
34.19,-0.114,-0.393,-0.384
34.195,-0.228,-0.376,-0.369
34.2,-0.252,-0.31,-0.325
34.205,-0.357,-0.419,-0.373
34.21,-0.371,-0.378,-0.446
34.215,-0.453,-0.463,-0.359
34.22,-0.494,-0.476,-0.367
34.225,-0.538,-0.668,-0.349
34.23,-0.546,-0.504,-0.402
34.235,-0.609,-0.531,-0.39
34.24,-0.601,-0.524,-0.33
34.245,-0.638,-0.536,-0.338
34.25,-0.64,-0.6,-0.361
34.255,-0.705,-0.663,-0.369
34.26,-0.749,-0.593,-0.371
34.265,-0.762,-0.606,-0.33
34.27,-0.74,-0.715,-0.307
34.275,-0.783,-0.522,-0.269
34.28,-0.847,-0.575,-0.178
34.285,-0.786,-0.556,-0.256
34.29,-0.865,-0.498,-0.159
34.295,-0.803,-0.392,-0.123
34.3,-0.77,-0.413,-0.128
34.305,-0.751,-0.515,-0.165
34.31,-0.758,-0.334,0.036
34.315,-0.773,-0.357,-0.101
34.32,-0.692,-0.334,-0.045
